index,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,State,District_x,Year_x,Area Units,Production Units,Yield,Year_Normalized,District_y,Year_y,Rainfall
141821,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Sweet potato,1196.0,3854.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,3.222408026755853,2008,WEST KHASI HILLS,2008,1203.1333333333334
141822,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Tapioca,642.0,3397.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,5.2912772585669785,2008,WEST KHASI HILLS,2008,1203.1333333333334
141823,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Tobacco,27.0,29.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,1.0740740740740742,2008,WEST KHASI HILLS,2008,1203.1333333333334
141824,Meghalaya,WEST KHASI HILLS,2008,Whole Year,Turmeric,75.0,274.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,3.653333333333333,2008,WEST KHASI HILLS,2008,1203.1333333333334
141825,Meghalaya,WEST KHASI HILLS,2008,Winter,Rice,7664.0,10814.0,Meghalaya,WEST KHASI HILLS,2008-09,Hectare,Tonnes,1.4110125260960331,2008,WEST KHASI HILLS,2008,1203.1333333333334
141845,Meghalaya,WEST KHASI HILLS,2010,Autumn,Rice,83.0,121.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,1.4578313253012047,2010,WEST KHASI HILLS,2010,1500.5666666666666
141846,Meghalaya,WEST KHASI HILLS,2010,Kharif,Banana,785.0,4244.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,5.406369426751592,2010,WEST KHASI HILLS,2010,1500.5666666666666
141848,Meghalaya,WEST KHASI HILLS,2010,Kharif,Maize,4255.0,5421.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,1.274030552291422,2010,WEST KHASI HILLS,2010,1500.5666666666666
141849,Meghalaya,WEST KHASI HILLS,2010,Kharif,Sesamum,28.0,20.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,0.7142857142857143,2010,WEST KHASI HILLS,2010,1500.5666666666666
141850,Meghalaya,WEST KHASI HILLS,2010,Kharif,Soyabean,25.0,26.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,1.04,2010,WEST KHASI HILLS,2010,1500.5666666666666
141851,Meghalaya,WEST KHASI HILLS,2010,Kharif,Sweet potato,1319.0,3916.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,2.968915845337377,2010,WEST KHASI HILLS,2010,1500.5666666666666
141852,Meghalaya,WEST KHASI HILLS,2010,Kharif,Tapioca,649.0,3583.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,5.520801232665639,2010,WEST KHASI HILLS,2010,1500.5666666666666
141854,Meghalaya,WEST KHASI HILLS,2010,Rabi,Peas & beans (Pulses),28.0,40.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,1.4285714285714286,2010,WEST KHASI HILLS,2010,1500.5666666666666
141855,Meghalaya,WEST KHASI HILLS,2010,Rabi,Rapeseed &Mustard,28.0,19.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,0.6785714285714286,2010,WEST KHASI HILLS,2010,1500.5666666666666
141856,Meghalaya,WEST KHASI HILLS,2010,Rabi,Rice,52.0,108.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,2.076923076923077,2010,WEST KHASI HILLS,2010,1500.5666666666666
141857,Meghalaya,WEST KHASI HILLS,2010,Rabi,Small millets,232.0,234.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,1.0086206896551724,2010,WEST KHASI HILLS,2010,1500.5666666666666
141858,Meghalaya,WEST KHASI HILLS,2010,Rabi,Tobacco,32.0,36.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,1.125,2010,WEST KHASI HILLS,2010,1500.5666666666666
141859,Meghalaya,WEST KHASI HILLS,2010,Rabi,Wheat,1.0,1.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,1.0,2010,WEST KHASI HILLS,2010,1500.5666666666666
141860,Meghalaya,WEST KHASI HILLS,2010,Whole Year,Arecanut,1224.0,1165.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,0.951797385620915,2010,WEST KHASI HILLS,2010,1500.5666666666666
141861,Meghalaya,WEST KHASI HILLS,2010,Whole Year,Black pepper,102.0,66.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,0.6470588235294118,2010,WEST KHASI HILLS,2010,1500.5666666666666
141862,Meghalaya,WEST KHASI HILLS,2010,Whole Year,Dry chillies,47.0,45.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,0.9574468085106383,2010,WEST KHASI HILLS,2010,1500.5666666666666
141863,Meghalaya,WEST KHASI HILLS,2010,Whole Year,Potato,5473.0,47325.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,8.64699433583044,2010,WEST KHASI HILLS,2010,1500.5666666666666
141864,Meghalaya,WEST KHASI HILLS,2010,Whole Year,Sugarcane,6.0,13.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,2.1666666666666665,2010,WEST KHASI HILLS,2010,1500.5666666666666
141865,Meghalaya,WEST KHASI HILLS,2010,Whole Year,Turmeric,70.0,275.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,3.928571428571429,2010,WEST KHASI HILLS,2010,1500.5666666666666
141866,Meghalaya,WEST KHASI HILLS,2010,Winter,Rice,7680.0,11259.0,Meghalaya,WEST KHASI HILLS,2010-11,Hectare,Tonnes,1.466015625,2010,WEST KHASI HILLS,2010,1500.5666666666666
141889,Meghalaya,WEST KHASI HILLS,2012,Autumn,Rice,85.0,181.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,2.1294117647058823,2012,WEST KHASI HILLS,2012,1160.2666666666669
141890,Meghalaya,WEST KHASI HILLS,2012,Kharif,Banana,790.0,4374.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,5.536708860759494,2012,WEST KHASI HILLS,2012,1160.2666666666669
141892,Meghalaya,WEST KHASI HILLS,2012,Kharif,Sesamum,39.0,43.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.1025641025641026,2012,WEST KHASI HILLS,2012,1160.2666666666669
141893,Meghalaya,WEST KHASI HILLS,2012,Kharif,Soyabean,42.0,46.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.0952380952380951,2012,WEST KHASI HILLS,2012,1160.2666666666669
141894,Meghalaya,WEST KHASI HILLS,2012,Kharif,Sweet potato,1408.0,4679.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,3.323153409090909,2012,WEST KHASI HILLS,2012,1160.2666666666669
141895,Meghalaya,WEST KHASI HILLS,2012,Kharif,Tapioca,721.0,4824.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,6.690707350901525,2012,WEST KHASI HILLS,2012,1160.2666666666669
141896,Meghalaya,WEST KHASI HILLS,2012,Rabi,Peas & beans (Pulses),58.0,120.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,2.0689655172413794,2012,WEST KHASI HILLS,2012,1160.2666666666669
141897,Meghalaya,WEST KHASI HILLS,2012,Rabi,Rapeseed &Mustard,36.0,34.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,0.9444444444444444,2012,WEST KHASI HILLS,2012,1160.2666666666669
141898,Meghalaya,WEST KHASI HILLS,2012,Rabi,Rice,51.0,119.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,2.333333333333333,2012,WEST KHASI HILLS,2012,1160.2666666666669
141899,Meghalaya,WEST KHASI HILLS,2012,Rabi,Small millets,296.0,330.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.114864864864865,2012,WEST KHASI HILLS,2012,1160.2666666666669
141900,Meghalaya,WEST KHASI HILLS,2012,Rabi,Tobacco,39.0,56.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.435897435897436,2012,WEST KHASI HILLS,2012,1160.2666666666669
141901,Meghalaya,WEST KHASI HILLS,2012,Rabi,Wheat,3.0,3.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.0,2012,WEST KHASI HILLS,2012,1160.2666666666669
141902,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Arecanut,1276.0,1292.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.012539184952978,2012,WEST KHASI HILLS,2012,1160.2666666666669
141903,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Black pepper,110.0,93.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,0.8454545454545455,2012,WEST KHASI HILLS,2012,1160.2666666666669
141904,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Dry chillies,53.0,53.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.0,2012,WEST KHASI HILLS,2012,1160.2666666666669
141905,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Maize,4436.0,7687.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.732867448151488,2012,WEST KHASI HILLS,2012,1160.2666666666669
141906,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Potato,5606.0,49937.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,8.907777381377096,2012,WEST KHASI HILLS,2012,1160.2666666666669
141907,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Sugarcane,8.0,21.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,2.625,2012,WEST KHASI HILLS,2012,1160.2666666666669
141908,Meghalaya,WEST KHASI HILLS,2012,Whole Year,Turmeric,89.0,396.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,4.449438202247191,2012,WEST KHASI HILLS,2012,1160.2666666666669
141909,Meghalaya,WEST KHASI HILLS,2012,Winter,Rice,7688.0,12118.0,Meghalaya,WEST KHASI HILLS,2012-13,Hectare,Tonnes,1.576222684703434,2012,WEST KHASI HILLS,2012,1160.2666666666669
141910,Meghalaya,WEST KHASI HILLS,2013,Autumn,Rice,25.0,62.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,2.48,2013,WEST KHASI HILLS,2013,802.5666666666666
141911,Meghalaya,WEST KHASI HILLS,2013,Kharif,Banana,518.0,2998.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,5.787644787644788,2013,WEST KHASI HILLS,2013,802.5666666666666
141913,Meghalaya,WEST KHASI HILLS,2013,Kharif,Sesamum,34.0,38.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.1176470588235294,2013,WEST KHASI HILLS,2013,802.5666666666666
141914,Meghalaya,WEST KHASI HILLS,2013,Kharif,Soyabean,41.0,44.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.0731707317073171,2013,WEST KHASI HILLS,2013,802.5666666666666
141915,Meghalaya,WEST KHASI HILLS,2013,Kharif,Sweet potato,1132.0,3958.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,3.4964664310954063,2013,WEST KHASI HILLS,2013,802.5666666666666
141916,Meghalaya,WEST KHASI HILLS,2013,Kharif,Tapioca,497.0,3489.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,7.020120724346077,2013,WEST KHASI HILLS,2013,802.5666666666666
141917,Meghalaya,WEST KHASI HILLS,2013,Rabi,Cowpea(Lobia),13.0,20.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.5384615384615383,2013,WEST KHASI HILLS,2013,802.5666666666666
141918,Meghalaya,WEST KHASI HILLS,2013,Rabi,Peas & beans (Pulses),54.0,115.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,2.1296296296296298,2013,WEST KHASI HILLS,2013,802.5666666666666
141919,Meghalaya,WEST KHASI HILLS,2013,Rabi,Rapeseed &Mustard,32.0,29.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,0.90625,2013,WEST KHASI HILLS,2013,802.5666666666666
141920,Meghalaya,WEST KHASI HILLS,2013,Rabi,Small millets,261.0,291.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.1149425287356325,2013,WEST KHASI HILLS,2013,802.5666666666666
141921,Meghalaya,WEST KHASI HILLS,2013,Rabi,Tobacco,40.0,58.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.45,2013,WEST KHASI HILLS,2013,802.5666666666666
141922,Meghalaya,WEST KHASI HILLS,2013,Rabi,Wheat,4.0,5.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.25,2013,WEST KHASI HILLS,2013,802.5666666666666
141923,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Arecanut,769.0,831.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.0806241872561768,2013,WEST KHASI HILLS,2013,802.5666666666666
141924,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Black pepper,28.0,23.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,0.8214285714285714,2013,WEST KHASI HILLS,2013,802.5666666666666
141925,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Dry chillies,37.0,36.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,0.972972972972973,2013,WEST KHASI HILLS,2013,802.5666666666666
141926,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Maize,3076.0,5661.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.84037711313394,2013,WEST KHASI HILLS,2013,802.5666666666666
141927,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Potato,3702.0,26985.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,7.289303079416531,2013,WEST KHASI HILLS,2013,802.5666666666666
141928,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Sugarcane,9.0,24.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,2.6666666666666665,2013,WEST KHASI HILLS,2013,802.5666666666666
141929,Meghalaya,WEST KHASI HILLS,2013,Whole Year,Turmeric,51.0,254.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,4.980392156862745,2013,WEST KHASI HILLS,2013,802.5666666666666
141930,Meghalaya,WEST KHASI HILLS,2013,Winter,Rice,5975.0,10184.0,Meghalaya,WEST KHASI HILLS,2013-14,Hectare,Tonnes,1.7044351464435146,2013,WEST KHASI HILLS,2013,802.5666666666666
141931,Meghalaya,WEST KHASI HILLS,2014,Autumn,Rice,26.0,64.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,2.4615384615384617,2014,WEST KHASI HILLS,2014,1362.1
141932,Meghalaya,WEST KHASI HILLS,2014,Kharif,Banana,521.0,3032.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,5.81957773512476,2014,WEST KHASI HILLS,2014,1362.1
141934,Meghalaya,WEST KHASI HILLS,2014,Kharif,Sesamum,35.0,41.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.1714285714285717,2014,WEST KHASI HILLS,2014,1362.1
141935,Meghalaya,WEST KHASI HILLS,2014,Kharif,Soyabean,43.0,47.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.0930232558139534,2014,WEST KHASI HILLS,2014,1362.1
141936,Meghalaya,WEST KHASI HILLS,2014,Kharif,Sweet potato,1143.0,4100.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,3.5870516185476817,2014,WEST KHASI HILLS,2014,1362.1
141937,Meghalaya,WEST KHASI HILLS,2014,Kharif,Tapioca,501.0,3516.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,7.017964071856287,2014,WEST KHASI HILLS,2014,1362.1
141938,Meghalaya,WEST KHASI HILLS,2014,Rabi,Cowpea(Lobia),14.0,22.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.5714285714285714,2014,WEST KHASI HILLS,2014,1362.1
141939,Meghalaya,WEST KHASI HILLS,2014,Rabi,Peas & beans (Pulses),55.0,122.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,2.2181818181818183,2014,WEST KHASI HILLS,2014,1362.1
141940,Meghalaya,WEST KHASI HILLS,2014,Rabi,Rapeseed &Mustard,32.0,30.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,0.9375,2014,WEST KHASI HILLS,2014,1362.1
141941,Meghalaya,WEST KHASI HILLS,2014,Rabi,Small millets,263.0,314.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.193916349809886,2014,WEST KHASI HILLS,2014,1362.1
141942,Meghalaya,WEST KHASI HILLS,2014,Rabi,Tobacco,41.0,60.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.4634146341463414,2014,WEST KHASI HILLS,2014,1362.1
141943,Meghalaya,WEST KHASI HILLS,2014,Rabi,Wheat,5.0,7.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.4,2014,WEST KHASI HILLS,2014,1362.1
141944,Meghalaya,WEST KHASI HILLS,2014,Summer,Potato,2594.0,21383.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,8.24325366229761,2014,WEST KHASI HILLS,2014,1362.1
141945,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Arecanut,771.0,897.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.1634241245136188,2014,WEST KHASI HILLS,2014,1362.1
141946,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Black pepper,29.0,24.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,0.8275862068965517,2014,WEST KHASI HILLS,2014,1362.1
141947,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Dry chillies,41.0,40.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,0.975609756097561,2014,WEST KHASI HILLS,2014,1362.1
141948,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Maize,3079.0,5847.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.898993179603768,2014,WEST KHASI HILLS,2014,1362.1
141949,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Sugarcane,10.0,28.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,2.8,2014,WEST KHASI HILLS,2014,1362.1
141950,Meghalaya,WEST KHASI HILLS,2014,Whole Year,Turmeric,52.0,269.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,5.173076923076923,2014,WEST KHASI HILLS,2014,1362.1
141951,Meghalaya,WEST KHASI HILLS,2014,Winter,Potato,1112.0,5684.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,5.111510791366906,2014,WEST KHASI HILLS,2014,1362.1
141952,Meghalaya,WEST KHASI HILLS,2014,Winter,Rice,5980.0,10858.0,Meghalaya,WEST KHASI HILLS,2014-15,Hectare,Tonnes,1.8157190635451503,2014,WEST KHASI HILLS,2014,1362.1
